longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
77.04138613881716,28.459876147618388,52.0,433.0,69.0,147.0,53.0,3.9583,16250000.0,URBAN CENTER
77.01460890039128,28.46434274269631,52.0,102.0,29.0,54.0,32.0,1.9875,19170000.0,URBAN CENTER
77.0058340159024,28.424896062065795,39.0,1622.0,355.0,903.0,314.0,4.1125,18300000.0,COMMERCIAL HUB
77.07261972064636,28.40767497799424,34.0,503.0,99.0,275.0,68.0,4.5491,37500000.0,URBAN CENTER
77.0023876931109,28.434591444070108,26.0,4047.0,702.0,571.0,199.0,2.3482,17950000.0,NEAR METRO
77.03816670699574,28.45054010244164,14.0,362.0,78.0,88.0,39.0,3.5893,21430000.0,SUBURBAN
77.0615798586338,28.471322236804436,14.0,2391.0,451.0,798.0,308.0,3.0924,11460000.0,SUBURBAN
76.99598397813465,28.46357387245979,17.0,3538.0,726.0,1603.0,629.0,2.9449,9560000.0,NEAR METRO
76.99437850350438,28.40289521145636,17.0,1280.0,254.0,707.0,267.0,3.55,10630000.0,COMMERCIAL HUB
77.07934075301829,28.47187098943381,19.0,3273.0,611.0,1164.0,481.0,3.5446,10650000.0,URBAN CENTER
77.01905654985647,28.403501222756233,10.0,2106.0,410.0,1003.0,397.0,2.7813,12410000.0,COMMERCIAL HUB
77.00301403264031,28.451456349224426,13.0,2307.0,386.0,925.0,347.0,3.1326,11980000.0,NEAR METRO
76.98129252653591,28.472352865193148,16.0,2131.0,424.0,989.0,369.0,2.6071,10370000.0,NEAR METRO
77.01510302179821,28.457575026795553,11.0,2161.0,448.0,820.0,405.0,2.3565,12230000.0,URBAN CENTER
77.02202282112702,28.438068147476276,15.0,2654.0,530.0,1267.0,489.0,2.8393,10440000.0,COMMERCIAL HUB
77.07498195623755,28.447950255050678,13.0,1722.0,325.0,712.0,269.0,2.625,13750000.0,COMMERCIAL HUB
77.05623249928348,28.48163346512645,7.0,3389.0,621.0,1268.0,474.0,3.0224,14780000.0,NEAR METRO
76.99819626069251,28.47823305032732,17.0,2171.0,389.0,1042.0,375.0,3.625,9440000.0,SUBURBAN
76.98016707099657,28.463278881424493,8.0,828.0,168.0,413.0,146.0,3.375,8070000.0,URBAN CENTER
76.99295019626226,28.43092490500546,10.0,3113.0,589.0,1508.0,512.0,2.8167,9610000.0,SUBURBAN
77.05861100602024,28.436852118040377,8.0,5212.0,872.0,2383.0,857.0,4.1099,11360000.0,SUBURBAN
77.03639484070031,28.41012700497401,13.0,5087.0,981.0,2284.0,913.0,2.7413,12310000.0,COMMERCIAL HUB
76.98299983884478,28.48835066312555,38.0,1696.0,301.0,985.0,278.0,2.4054,11250000.0,NEAR METRO
77.06669700788862,28.46143375858147,37.0,1495.0,292.0,858.0,275.0,2.9306,4630000.0,SUBURBAN
77.03689616680906,28.45218379893757,21.0,1724.0,317.0,1006.0,290.0,3.2868,9170000.0,SUBURBAN
77.02140420678747,28.497766859371,29.0,1995.0,392.0,1261.0,354.0,1.9073,7920000.0,NEAR METRO
76.98988363658532,28.48749668951163,18.0,1277.0,234.0,674.0,238.0,2.6694,7590000.0,COMMERCIAL HUB
76.98073544825243,28.404582229816686,20.0,2062.0,466.0,1285.0,456.0,1.5319,5050000.0,SUBURBAN
76.98068673150203,28.476308750067986,33.0,1097.0,254.0,627.0,253.0,1.2794,5070000.0,SUBURBAN
77.02109620020178,28.491877879879386,42.0,1142.0,236.0,597.0,210.0,1.7279,5230000.0,COMMERCIAL HUB
77.04655259233174,28.41009078552002,36.0,1219.0,258.0,639.0,245.0,1.9464,5700000.0,NEAR METRO
77.07544618351162,28.421702788716807,17.0,3328.0,628.0,1580.0,619.0,2.9861,8150000.0,SUBURBAN
76.9951135705506,28.478925877367825,33.0,1239.0,250.0,648.0,227.0,2.0278,5880000.0,URBAN CENTER
77.03267921773062,28.478685485987615,16.0,1027.0,199.0,673.0,193.0,2.9688,6380000.0,SUBURBAN
76.98862330271832,28.482786666056754,34.0,1391.0,297.0,943.0,281.0,2.4219,8390000.0,URBAN CENTER
77.06327462988185,28.448078118148434,24.0,646.0,134.0,454.0,149.0,2.125,6190000.0,NEAR METRO
77.04095429142804,28.460065838576718,19.0,901.0,183.0,700.0,190.0,2.2375,6430000.0,COMMERCIAL HUB
76.99405901644481,28.405019877992686,11.0,3606.0,699.0,2074.0,644.0,2.6941,6330000.0,URBAN CENTER
77.02693534061073,28.43692770345434,18.0,2287.0,534.0,1339.0,505.0,2.2527,6520000.0,NEAR METRO
77.05188050612915,28.47404977155031,21.0,1667.0,303.0,861.0,276.0,2.6012,9220000.0,URBAN CENTER
77.00635746730778,28.489718939580207,18.0,508.0,104.0,393.0,114.0,3.0,15630000.0,NEAR METRO
76.98340097674706,28.427883269983703,17.0,3344.0,570.0,1624.0,536.0,3.8952,9530000.0,NEAR METRO
77.05102096958468,28.41850106771453,18.0,402.0,76.0,213.0,71.0,1.9063,9580000.0,NEAR METRO
77.03347892339282,28.436960496262113,11.0,3761.0,675.0,2374.0,673.0,3.4598,7460000.0,NEAR METRO
77.0442090965885,28.4331867924628,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,8490000.0,NEAR METRO
77.00344827855392,28.47929158621547,14.0,1636.0,253.0,766.0,225.0,3.125,8850000.0,NEAR METRO
76.98180537512563,28.40092325661878,9.0,1608.0,297.0,1057.0,295.0,3.7143,8160000.0,COMMERCIAL HUB
77.07869592673008,28.44273919070605,18.0,1996.0,379.0,1327.0,356.0,2.6087,9600000.0,SUBURBAN
76.98951253841706,28.405862970336546,25.0,2115.0,482.0,1976.0,474.0,1.8431,5390000.0,COMMERCIAL HUB
77.03206745388289,28.483533519503077,11.0,2513.0,408.0,1360.0,415.0,4.277,9850000.0,SUBURBAN
77.02635309658544,28.430165455879237,13.0,2872.0,477.0,1607.0,481.0,4.475,10240000.0,COMMERCIAL HUB
77.06572942489687,28.44638292923811,12.0,3174.0,520.0,1590.0,488.0,4.5347,10120000.0,COMMERCIAL HUB
77.04499834365838,28.44282810139053,13.0,1429.0,209.0,702.0,205.0,4.3625,11180000.0,NEAR METRO
77.00263775732695,28.462377204111885,12.0,1790.0,379.0,1399.0,397.0,2.5388,5960000.0,NEAR METRO
76.98861075129027,28.468903500970804,12.0,2710.0,575.0,1724.0,516.0,1.4712,6040000.0,COMMERCIAL HUB
77.07482121078466,28.49304904310673,16.0,3705.0,739.0,2463.0,697.0,2.5288,6180000.0,URBAN CENTER
77.00926350374814,28.44933758816208,20.0,2029.0,427.0,983.0,401.0,1.8444,4710000.0,URBAN CENTER
77.06008052249018,28.449438620534547,38.0,1542.0,364.0,1220.0,334.0,1.625,5280000.0,COMMERCIAL HUB
76.99884451237477,28.479921784962432,28.0,1563.0,403.0,1564.0,408.0,1.5662,4800000.0,URBAN CENTER
77.07284339430531,28.473573804474434,34.0,1457.0,239.0,557.0,226.0,3.6181,9650000.0,COMMERCIAL HUB
76.99405261679563,28.448539805209233,13.0,3356.0,589.0,1458.0,601.0,3.8257,9420000.0,SUBURBAN
77.04596036605,28.485676643927178,20.0,2100.0,317.0,910.0,274.0,4.8187,9090000.0,URBAN CENTER
77.0100034170363,28.456142966763927,16.0,3222.0,511.0,1425.0,503.0,4.1544,11940000.0,SUBURBAN
77.063626687657,28.43866833908764,36.0,2074.0,349.0,954.0,363.0,3.1136,7380000.0,SUBURBAN
77.03553454640357,28.41739399699838,41.0,1164.0,211.0,476.0,171.0,2.4196,7070000.0,SUBURBAN
77.04937970893292,28.430942533207123,27.0,968.0,240.0,587.0,231.0,1.6071,5500000.0,COMMERCIAL HUB
76.98068546407383,28.401269620944742,35.0,1859.0,428.0,1208.0,399.0,1.4044,6170000.0,NEAR METRO
77.04209012023581,28.477431218112404,37.0,1000.0,261.0,1092.0,233.0,1.4267,5230000.0,SUBURBAN
77.04039196087888,28.463351407683405,31.0,696.0,254.0,913.0,248.0,1.4,5250000.0,NEAR METRO
77.07542231955061,28.447901819465127,44.0,1288.0,295.0,723.0,287.0,1.6534,6140000.0,SUBURBAN
77.04987324784712,28.486572348898513,42.0,963.0,216.0,471.0,211.0,2.2898,6610000.0,SUBURBAN
77.0034827902224,28.410603659380666,32.0,1268.0,283.0,549.0,273.0,1.4511,6520000.0,SUBURBAN
77.06823389663741,28.482437082111964,20.0,2129.0,526.0,1845.0,522.0,1.8973,5160000.0,SUBURBAN
76.98749489377218,28.463836007070505,23.0,2126.0,506.0,2091.0,491.0,1.3713,5180000.0,NEAR METRO
77.06336308002676,28.414525449801353,36.0,1528.0,347.0,1334.0,304.0,1.3594,4830000.0,URBAN CENTER
77.0188628357637,28.465076885312055,26.0,1284.0,239.0,820.0,254.0,2.5833,6230000.0,URBAN CENTER
77.04015217733134,28.444914388047422,14.0,4795.0,710.0,2047.0,640.0,4.665,12130000.0,SUBURBAN
76.98094480039595,28.41748343549543,31.0,2366.0,482.0,1933.0,433.0,3.0234,6500000.0,COMMERCIAL HUB
77.03976821821377,28.440161187153908,32.0,2089.0,468.0,1765.0,427.0,2.234,6170000.0,COMMERCIAL HUB
77.0593349169807,28.45184265007814,43.0,1226.0,244.0,491.0,205.0,4.9286,30700000.0,COMMERCIAL HUB
77.04880419124487,28.45608745503003,16.0,4431.0,603.0,1659.0,630.0,7.5412,39210000.0,URBAN CENTER
77.06016944637125,28.468091213975004,26.0,5188.0,892.0,2341.0,906.0,5.0029,25560000.0,NEAR METRO
77.024784375752,28.482113779314982,14.0,2259.0,341.0,1127.0,346.0,6.4092,33490000.0,SUBURBAN
77.07113483751826,28.41794059595382,20.0,1589.0,231.0,601.0,224.0,5.3755,29090000.0,NEAR METRO
77.03593089451573,28.44284582592982,9.0,1302.0,177.0,682.0,190.0,7.5,42320000.0,SUBURBAN
77.04503730122872,28.48107991674993,24.0,2863.0,734.0,1583.0,682.0,3.1981,21530000.0,NEAR METRO
77.05921964581289,28.46125728502022,32.0,3521.0,748.0,1706.0,723.0,3.4705,22860000.0,COMMERCIAL HUB
77.00678008967698,28.446750139839388,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,28790000.0,URBAN CENTER
76.98384166694491,28.453178820938113,13.0,5027.0,871.0,1912.0,770.0,4.9286,30950000.0,COMMERCIAL HUB
77.07273024626123,28.416594905292296,19.0,1752.0,328.0,873.0,336.0,3.8068,20160000.0,NEAR METRO
77.03920352041662,28.424444128562797,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,30150000.0,SUBURBAN
77.07535605163778,28.493886069650884,21.0,3891.0,616.0,1968.0,632.0,5.5524,27920000.0,SUBURBAN
77.00361045000007,28.485774818090945,18.0,6205.0,821.0,2311.0,756.0,6.9081,36870000.0,NEAR METRO
76.98446843021588,28.497523724704752,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,27630000.0,COMMERCIAL HUB
76.99909857376905,28.492680275710438,27.0,10839.0,1637.0,4406.0,1623.0,5.615,28560000.0,NEAR METRO
77.03607852287543,28.40272028306907,5.0,1495.0,235.0,555.0,201.0,6.7232,34500000.0,URBAN CENTER
77.0431241529969,28.45213054129114,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,20980000.0,COMMERCIAL HUB
76.990623818046,28.455087521782616,19.0,15622.0,2721.0,6109.0,2615.0,5.0965,29530000.0,NEAR METRO
77.0064440651349,28.419181980981207,38.0,3392.0,709.0,1894.0,713.0,3.0573,35080000.0,NEAR METRO
77.05455196735873,28.424552365725074,20.0,4536.0,708.0,1812.0,701.0,6.0433,43590000.0,SUBURBAN
76.9981891347865,28.402778926980943,24.0,9493.0,1935.0,5162.0,1880.0,3.0742,11880000.0,COMMERCIAL HUB
77.0525995863715,28.476394786443652,16.0,1495.0,292.0,472.0,284.0,3.4432,6750000.0,SUBURBAN
77.05105502578735,28.494916687262773,13.0,4284.0,1042.0,2146.0,937.0,4.1289,17920000.0,URBAN CENTER
77.05441207716528,28.43738304638518,36.0,4501.0,832.0,2196.0,800.0,4.3182,25270000.0,URBAN CENTER
77.03007004492801,28.419669445845734,27.0,3121.0,531.0,1318.0,489.0,5.4781,31090000.0,COMMERCIAL HUB
77.07269824730257,28.482989711005278,17.0,2449.0,536.0,1157.0,543.0,3.9519,27420000.0,NEAR METRO
76.99513124041889,28.417522086116712,26.0,48.0,8.0,19.0,8.0,7.7197,40000000.0,SUBURBAN
77.0019384265057,28.432052790760448,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,29320000.0,SUBURBAN
77.07459115218778,28.454072357918477,24.0,2330.0,322.0,911.0,320.0,6.5253,38770000.0,NEAR METRO
77.03657912356913,28.468714068666824,34.0,1887.0,290.0,815.0,283.0,6.5249,32480000.0,SUBURBAN
77.03102162033393,28.449548860530538,25.0,3412.0,455.0,1238.0,406.0,8.3646,39730000.0,URBAN CENTER
77.04911412976543,28.42502712793826,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,31400000.0,NEAR METRO
77.04222181100117,28.459324812450582,21.0,2144.0,400.0,840.0,398.0,4.6,23950000.0,URBAN CENTER
77.0554519130449,28.46480370268261,27.0,4985.0,711.0,1928.0,742.0,6.4978,36150000.0,COMMERCIAL HUB
76.98923078853423,28.455551715838023,27.0,3966.0,577.0,1657.0,611.0,6.3314,34220000.0,SUBURBAN
77.01353859605929,28.418499599822226,28.0,3416.0,826.0,1694.0,800.0,3.18,27700000.0,NEAR METRO
76.9830795145381,28.4833347334406,18.0,3119.0,803.0,1395.0,722.0,3.9265,30110000.0,SUBURBAN
77.03853022675634,28.496157833006595,32.0,2236.0,348.0,818.0,330.0,7.3521,44400000.0,URBAN CENTER
77.00608760322834,28.466223962959074,31.0,6555.0,1571.0,2962.0,1464.0,2.8903,32420000.0,URBAN CENTER
77.02768024636882,28.43774979779296,52.0,1758.0,316.0,607.0,264.0,5.5083,37190000.0,SUBURBAN
76.99233232779878,28.421674468593352,34.0,3306.0,555.0,1398.0,585.0,4.8993,31990000.0,NEAR METRO
77.02922711255506,28.426125933287665,32.0,2390.0,336.0,810.0,354.0,8.5759,50000100.0,COMMERCIAL HUB
77.07097346058276,28.44413419761504,31.0,3807.0,828.0,1581.0,795.0,3.293,33750000.0,COMMERCIAL HUB
77.07064206475704,28.422704145552466,32.0,4138.0,632.0,1541.0,626.0,5.5791,43330000.0,NEAR METRO
77.04790438554328,28.467209921657407,37.0,4801.0,699.0,1830.0,679.0,6.0762,48780000.0,NEAR METRO
77.03467780786077,28.42003421239142,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,32940000.0,NEAR METRO
76.99123540280974,28.439741370456286,22.0,7274.0,1002.0,2468.0,957.0,7.494,43920000.0,COMMERCIAL HUB
77.0302521812451,28.441043599243567,10.0,1325.0,189.0,427.0,162.0,12.0933,50000100.0,SUBURBAN
77.0495861301866,28.486620103153438,27.0,5470.0,755.0,1916.0,764.0,6.994,42080000.0,SUBURBAN
77.02644639461751,28.482050872746395,34.0,1256.0,178.0,460.0,174.0,6.4271,45170000.0,SUBURBAN
77.04243494448701,28.415701056886576,52.0,205.0,119.0,228.0,132.0,1.9063,20000000.0,URBAN CENTER
77.0688115544972,28.434922956863296,52.0,1560.0,451.0,700.0,419.0,2.5125,27080000.0,SUBURBAN
76.99606801045573,28.49581197776436,44.0,3595.0,953.0,1831.0,910.0,2.6036,28750000.0,COMMERCIAL HUB
77.01429535565497,28.49333049751725,39.0,4193.0,762.0,1833.0,737.0,5.6263,35210000.0,COMMERCIAL HUB
77.02907631706645,28.46415874271418,33.0,563.0,194.0,265.0,169.0,2.75,23130000.0,NEAR METRO
77.06808287445436,28.475587041514828,39.0,3302.0,684.0,1574.0,653.0,3.6863,26380000.0,COMMERCIAL HUB
77.02905609823816,28.414588833387505,35.0,2012.0,346.0,818.0,352.0,5.2818,33100000.0,SUBURBAN
76.99879640292585,28.470791316071963,37.0,1340.0,322.0,621.0,314.0,3.5588,26880000.0,SUBURBAN
77.06803660465118,28.482181340872437,37.0,350.0,57.0,179.0,69.0,6.2862,50000100.0,URBAN CENTER
77.00955181704704,28.458077966245735,35.0,908.0,194.0,413.0,197.0,3.9917,29080000.0,SUBURBAN
77.04794319341568,28.443295495890872,16.0,3769.0,839.0,1986.0,815.0,3.9712,18750000.0,URBAN CENTER
77.07578848903894,28.458136836819254,16.0,100.0,20.0,45.0,25.0,6.1359,21250000.0,URBAN CENTER
77.07694854249935,28.437825475024063,25.0,6526.0,1902.0,5917.0,1812.0,2.7273,18750000.0,URBAN CENTER
77.00149057833885,28.45164072438988,36.0,1336.0,258.0,678.0,249.0,5.5789,29200000.0,NEAR METRO
76.98511046307682,28.45509720326645,36.0,1199.0,232.0,551.0,229.0,3.7321,26670000.0,URBAN CENTER
77.00616290539303,28.45647309445166,41.0,1865.0,392.0,825.0,369.0,4.2011,25540000.0,COMMERCIAL HUB
77.04570964571812,28.497014327094178,42.0,1410.0,308.0,624.0,292.0,4.1379,30910000.0,COMMERCIAL HUB
77.02924793234529,28.414344339447126,40.0,1428.0,280.0,708.0,255.0,5.0766,30540000.0,NEAR METRO
77.0222539483812,28.44559207800281,46.0,4036.0,856.0,1872.0,833.0,4.5625,27520000.0,NEAR METRO
76.99166690261173,28.425191336362545,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,28960000.0,NEAR METRO
77.0753651928071,28.457486424120447,52.0,370.0,62.0,150.0,56.0,7.7006,31670000.0,COMMERCIAL HUB
77.06436225252568,28.468402103661152,36.0,4869.0,871.0,1899.0,827.0,4.1659,30200000.0,URBAN CENTER
77.03553020026271,28.453243572498973,21.0,2198.0,462.0,1100.0,449.0,4.1098,24660000.0,SUBURBAN
77.0016913410485,28.480207602383274,35.0,8814.0,1307.0,3450.0,1258.0,6.1724,41430000.0,COMMERCIAL HUB
77.00945557611105,28.402298170560652,45.0,2404.0,425.0,926.0,400.0,4.9674,32010000.0,COMMERCIAL HUB
76.99832258902563,28.424841073928924,38.0,5587.0,996.0,2466.0,1027.0,4.1711,33690000.0,SUBURBAN
77.07763368408062,28.43345715484357,49.0,2860.0,552.0,1178.0,522.0,4.625,35500000.0,SUBURBAN
77.07397387092976,28.438464617681582,52.0,3675.0,649.0,1553.0,639.0,4.6905,31630000.0,SUBURBAN
77.05008543120465,28.403454017580813,52.0,1180.0,216.0,467.0,197.0,4.9615,29220000.0,NEAR METRO
77.0248853843831,28.412714115602082,36.0,2649.0,542.0,1111.0,557.0,4.8056,34570000.0,SUBURBAN
77.07993666274098,28.480525087727525,52.0,1833.0,324.0,735.0,306.0,4.6944,39890000.0,URBAN CENTER
76.99198915973906,28.421413125662944,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,38210000.0,SUBURBAN
77.07742679163965,28.420341106205353,52.0,2232.0,291.0,731.0,253.0,7.1155,50000100.0,COMMERCIAL HUB
76.99189188833648,28.491115301622866,52.0,3458.0,468.0,1449.0,471.0,9.1834,50000100.0,SUBURBAN
77.0009233940593,28.47076550953448,34.0,2677.0,411.0,933.0,410.0,6.1444,50000100.0,SUBURBAN
77.07354009500139,28.40112750617083,36.0,2023.0,242.0,653.0,241.0,10.6272,50000100.0,COMMERCIAL HUB
77.03601762819436,28.464181973029262,29.0,377.0,58.0,151.0,67.0,9.5551,50000100.0,COMMERCIAL HUB
77.0417280534785,28.434431706953365,44.0,1552.0,204.0,596.0,208.0,10.129,50000100.0,URBAN CENTER
76.98331831338866,28.451038070129023,33.0,2534.0,495.0,996.0,449.0,4.3083,50000100.0,NEAR METRO
77.06520756133811,28.46148096464656,38.0,2310.0,400.0,971.0,386.0,5.697,43570000.0,NEAR METRO
77.01230234928319,28.429103518447185,33.0,4448.0,631.0,1675.0,628.0,7.8904,46880000.0,COMMERCIAL HUB
77.05081646460806,28.413924055530902,22.0,7446.0,1979.0,2980.0,1888.0,3.5838,27130000.0,COMMERCIAL HUB
77.00536829590456,28.493484343009737,36.0,4385.0,620.0,1549.0,626.0,8.3935,47050000.0,NEAR METRO
76.98442198195306,28.48925215819213,42.0,2171.0,362.0,887.0,347.0,6.6125,39320000.0,URBAN CENTER
77.07693760605596,28.440425178920282,43.0,2998.0,470.0,970.0,430.0,5.5385,43180000.0,URBAN CENTER
77.03712520692613,28.474129066872326,39.0,3670.0,775.0,1519.0,788.0,4.4081,43520000.0,COMMERCIAL HUB
77.06977874083555,28.42960649409696,26.0,3990.0,804.0,1550.0,792.0,5.1834,40550000.0,NEAR METRO
77.07684206870249,28.497261625088917,18.0,1804.0,284.0,600.0,241.0,5.9582,50000100.0,SUBURBAN
77.02766846979821,28.408019324431876,18.0,878.0,255.0,384.0,247.0,4.7344,20000000.0,SUBURBAN
77.07575448178619,28.46702365114352,34.0,2782.0,502.0,1219.0,507.0,5.0779,33390000.0,SUBURBAN
76.99565189991682,28.47496815041174,32.0,2622.0,541.0,1022.0,464.0,3.7647,37500000.0,COMMERCIAL HUB
76.99423651255707,28.486192276548262,24.0,421.0,64.0,163.0,75.0,14.5833,50000100.0,SUBURBAN
77.01258610002027,28.498405576284828,42.0,1741.0,301.0,723.0,306.0,5.5379,41050000.0,COMMERCIAL HUB
77.02647896606965,28.45647872060851,37.0,1722.0,352.0,648.0,337.0,4.125,31030000.0,SUBURBAN
77.0631147086063,28.497948067972445,45.0,1530.0,324.0,608.0,328.0,3.875,39080000.0,NEAR METRO
77.05429659329174,28.488769570614174,47.0,793.0,163.0,334.0,151.0,5.8509,31780000.0,URBAN CENTER
77.00165149898815,28.4298116622274,32.0,2639.0,415.0,1013.0,408.0,6.1632,34920000.0,URBAN CENTER
77.02783013488664,28.470955822269488,30.0,2270.0,359.0,974.0,351.0,5.5926,30090000.0,COMMERCIAL HUB
76.98124872089582,28.41379159686762,26.0,2170.0,347.0,849.0,318.0,6.2953,38620000.0,COMMERCIAL HUB
76.99754146742279,28.480284707125204,2.0,647.0,136.0,203.0,118.0,6.641,31000000.0,URBAN CENTER
77.0742656755347,28.497369172229035,16.0,2947.0,802.0,1385.0,743.0,3.6731,31800000.0,URBAN CENTER
76.98990917303499,28.410878282407573,35.0,2492.0,409.0,812.0,373.0,8.8386,50000100.0,NEAR METRO
77.07058432098798,28.49587093256853,36.0,4471.0,618.0,1315.0,582.0,11.5706,50000100.0,URBAN CENTER
77.06640767941963,28.44987070261131,27.0,2682.0,382.0,935.0,369.0,10.0791,50000100.0,COMMERCIAL HUB
77.051159848654,28.40782854197644,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,44110000.0,SUBURBAN
77.00920487907912,28.401952689548317,23.0,1650.0,403.0,541.0,336.0,6.0238,50000100.0,URBAN CENTER
77.03287825428515,28.41838208810472,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,50000100.0,COMMERCIAL HUB
76.99913408111783,28.408735662916623,30.0,3763.0,717.0,1292.0,632.0,8.4888,50000100.0,SUBURBAN
77.02280287631046,28.423791416196153,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,47460000.0,COMMERCIAL HUB
77.0434187983477,28.49969976005846,27.0,2674.0,565.0,1233.0,547.0,3.4485,45830000.0,NEAR METRO
77.0046663679372,28.475414397242076,37.0,2524.0,398.0,999.0,417.0,7.9892,50000100.0,NEAR METRO
76.98114651499851,28.48847322429197,44.0,2846.0,551.0,1232.0,537.0,3.8839,32720000.0,COMMERCIAL HUB
77.00513209142828,28.490927852573446,48.0,2491.0,460.0,937.0,455.0,4.4375,37000000.0,NEAR METRO
77.03350514448891,28.48112846105431,48.0,2924.0,489.0,1159.0,505.0,5.6302,48900000.0,SUBURBAN
77.02596678826376,28.42884512937645,52.0,2303.0,350.0,859.0,359.0,6.1085,50000100.0,URBAN CENTER
77.06226235824398,28.473349985090874,30.0,4174.0,739.0,1818.0,705.0,5.5951,40290000.0,URBAN CENTER
77.00724988689291,28.488144011116564,17.0,4363.0,1041.0,1640.0,989.0,3.9531,41760000.0,URBAN CENTER
77.07505227691965,28.45792408582417,16.0,1704.0,402.0,689.0,348.0,4.4239,26710000.0,URBAN CENTER
76.99361795403591,28.46012735005125,41.0,3170.0,622.0,1091.0,528.0,3.7813,38920000.0,URBAN CENTER
77.04108147309961,28.44476795771341,34.0,1431.0,224.0,503.0,220.0,7.9606,45340000.0,URBAN CENTER
77.06477158879053,28.40215272905822,48.0,1550.0,253.0,641.0,276.0,8.634,46350000.0,NEAR METRO
77.00076035441302,28.415722012579945,52.0,1972.0,327.0,755.0,345.0,7.1924,50000100.0,COMMERCIAL HUB
77.01500821257858,28.48178060913712,37.0,1926.0,290.0,721.0,298.0,8.9248,50000100.0,SUBURBAN
77.07261290692475,28.418702493553802,48.0,1283.0,278.0,567.0,255.0,3.2794,46000000.0,COMMERCIAL HUB
77.05947588230273,28.489190141708647,25.0,4921.0,866.0,1913.0,834.0,6.8742,41310000.0,COMMERCIAL HUB
77.01363768288326,28.45052010354244,30.0,4382.0,732.0,1775.0,745.0,6.7809,41440000.0,COMMERCIAL HUB
76.98207955905323,28.45609616506547,20.0,1814.0,282.0,658.0,253.0,7.9977,40000000.0,NEAR METRO
77.05405058314055,28.492034666268452,36.0,2688.0,485.0,1064.0,449.0,4.4583,30860000.0,URBAN CENTER
77.05348619203048,28.407899855931777,36.0,1760.0,283.0,562.0,246.0,6.7546,40240000.0,SUBURBAN
77.06601404167328,28.404906324387333,33.0,4971.0,836.0,1907.0,795.0,6.1275,42440000.0,COMMERCIAL HUB
76.9979992323532,28.45957896496647,35.0,4127.0,689.0,1596.0,707.0,5.9073,40040000.0,URBAN CENTER
76.98215860712865,28.411114839052953,24.0,221.0,41.0,75.0,38.0,5.1292,36250000.0,SUBURBAN
77.05253320049154,28.498049708646295,21.0,3904.0,980.0,1949.0,919.0,2.862,25840000.0,NEAR METRO
77.0137869613769,28.40402017092969,19.0,1926.0,593.0,881.0,546.0,2.9145,14040000.0,SUBURBAN
77.05487385286958,28.46502789638022,17.0,4333.0,947.0,1650.0,919.0,6.3066,34610000.0,URBAN CENTER
77.02291318143241,28.490995423596758,35.0,2729.0,538.0,969.0,528.0,6.7669,50000100.0,NEAR METRO
77.02805613664822,28.45531048851888,52.0,2175.0,510.0,809.0,503.0,4.5398,44200000.0,COMMERCIAL HUB
77.07931471159618,28.482870105154063,52.0,3914.0,752.0,1177.0,670.0,6.2113,50000100.0,SUBURBAN
77.04568492970577,28.472977656717884,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,50000100.0,NEAR METRO
76.99045044557658,28.465165022275777,38.0,240.0,29.0,63.0,34.0,12.2547,50000100.0,NEAR METRO
76.9800086416753,28.40845810270722,52.0,176.0,50.0,88.0,46.0,3.8068,27500000.0,COMMERCIAL HUB
77.06116355984722,28.49139034249953,30.0,833.0,164.0,358.0,143.0,6.8198,49380000.0,URBAN CENTER
77.04920118058311,28.42451911371425,38.0,1183.0,196.0,628.0,205.0,3.75,47860000.0,NEAR METRO
77.07800825644397,28.417111199695146,42.0,1505.0,324.0,553.0,277.0,4.1792,35000000.0,SUBURBAN
76.99052710955253,28.427717113819988,21.0,2845.0,552.0,599.0,250.0,4.3125,49580000.0,NEAR METRO
77.00514790549286,28.459102737358492,43.0,1730.0,326.0,629.0,279.0,4.3194,23870000.0,NEAR METRO
77.02073318865007,28.42997423260932,23.0,1250.0,257.0,437.0,188.0,3.115,24260000.0,URBAN CENTER
77.0542376833006,28.484619419135452,44.0,2602.0,509.0,691.0,343.0,4.3125,26150000.0,NEAR METRO
77.02244307615,28.4449700648476,31.0,1858.0,367.0,701.0,297.0,3.8269,27070000.0,SUBURBAN
77.01486347677552,28.438186096677455,28.0,1284.0,265.0,628.0,219.0,3.5469,20000000.0,SUBURBAN
77.078064029586,28.423258963853765,26.0,1445.0,244.0,510.0,207.0,5.6305,43000000.0,URBAN CENTER
77.06906657434861,28.45467451562047,52.0,1275.0,218.0,627.0,185.0,2.3482,16350000.0,URBAN CENTER
